"Bcells" "CAFs" "CD4_Tcells" "CD8_Tcells" "Endothelial" "Macrophages" "NKcells" "otherCells"
"GTEX.12ZZX.0011.R10b.SM.5DUWK" 0.519085221701304 0.00471762548866744 0.00943997789537862 0.0018360709712926 0.0131430311962979 1.24065533794161e-09 0.451778061495518 1.00108857551985e-08
"GTEX.12ZZY.0011.R10b.SM.5HL7W" 0.186254222748805 0.00332466721022943 0.0667039308139881 0.364363058974584 3.09972709470599e-09 0.000550098055541378 0.378804017458414 1.63871157194425e-09
"GTEX.12ZZZ.0011.R10a.SM.5P9HC" 0.740045273810527 0.00311960780690942 0.0309923084281112 2.01325205760816e-06 0.0259757727681836 1.97489592263603e-05 0.199845260527973 1.44470117023144e-08
"GTEX.1313W.0011.R10b.SM.5DUXA" 0.0772121248465059 0.00523340990352603 0.220143815095019 0.386318945793198 0.0728114970080925 1.21565941952021e-05 0.238247488961972 2.05617974915225e-05
"GTEX.131XH.0011.R10a.SM.5EGLJ" 0.845165392903033 0.00520327358328075 3.17511567344351e-06 3.83567298857268e-07 1.37131583007471e-05 4.70140462069979e-09 0.149614041161142 1.58098665603066e-08
"GTEX.131XW.0011.R10a.SM.5DUVA" 0.40295132195483 0.00916691527079597 5.76654695490687e-05 0.0320084562296956 0.098574565629817 1.59700767941287e-05 0.457209698359606 1.54070089121016e-05
"GTEX.131YS.0011.R10b.SM.5EQ5N" 0.703454901681751 0.00466840630871528 0.0174032274007946 4.25008557619197e-07 0.0212477512645524 0.000886040452521091 0.252339106974974 1.4090813441909e-07
"GTEX.132Q8.0011.R10b.SM.5DUWZ" 0.731697096748728 0.00374092982393799 2.48252368528318e-08 3.61201190514292e-08 0.0346174653616245 0.0011623106757036 0.22878212968386 6.76079082924693e-09
"GTEX.139TS.0011.R10a.SM.5K7TU" 0.836565644462905 0.00316298155414136 1.42493378553627e-08 3.07040480046274e-07 4.48666542327143e-07 0.000497520425187169 0.159773083281705 3.19700824495724e-10
"GTEX.13CZV.0011.R10b.SM.5LZYD" 0.903891045986543 0.00521525992305895 0.000705300870844894 0.00044804351894999 0.0179590520783437 5.29074951340402e-05 0.0717283877046338 2.42249150214378e-09
"GTEX.13FHO.0011.R10b.SM.5J2MM" 0.688046346744235 0.00432105676208441 7.65927049422496e-05 9.59527543123928e-08 0.0697747113716106 3.91840522376261e-05 0.237742009607133 2.80500285044117e-09
"GTEX.13FLV.0011.R10b.SM.5LZZ2" 0.778468470859576 0.00738921770895347 1.065954813248e-05 0.00025595285667874 0.0501434471498696 0.000248209810668236 0.163481145327178 2.89673894272591e-06
"GTEX.13FLW.0011.R10b.SM.5LZZF" 0.517300279954091 0.00498750445312157 9.13622142228839e-05 0.179890390392281 0.0521195258926885 6.55208090912376e-08 0.245610757044212 1.14528574610285e-07
"GTEX.13FTZ.0011.R10b.SM.5KLZS" 0.328528251496738 0.00830027178036188 0.14738109775244 0.000808852163486606 0.0937120820549571 2.51093832435534e-06 0.421266883246906 5.05667862291119e-08
"GTEX.13FXS.0011.R10a.SM.5J2MA" 0.789548924604896 0.00517841903831968 7.27010336017681e-05 6.4075978933267e-05 0.00617393123113477 0.000559131455791301 0.198377343599905 2.54730574176165e-05
"GTEX.13G51.0011.R10b.SM.5LZYF" 0.506979460956376 0.00438494720966881 0.0508506975366944 0.000509752109365693 0.0424033821310739 6.12935989518161e-09 0.394871752527003 1.40045805676039e-09
"GTEX.13IVO.0011.R10a.SM.5LZY3" 0.347345501931278 0.00683670563388302 0.00135356347514763 0.34257580896406 0.0732822404991761 0.000157776107960292 0.228448394879106 8.50938910608106e-09
"GTEX.13JUV.0011.R10b.SM.5LZXR" 0.703981012617173 0.00401850659173367 6.36550643478351e-05 5.69036855764261e-07 0.0746278500885246 0.000958695395649423 0.216349655305638 5.59000773053617e-08
"GTEX.13JVG.0011.R10b.SM.5KM2P" 0.656844770492142 0.00405096380804466 1.04653767795222e-07 3.67830466301002e-08 0.0935520811455356 0.000239891938671494 0.154287353283302 0.0910247978954896
"GTEX.13N1W.0011.R10b.SM.5MR4H" 0.460902078403969 0.00717930941557624 2.24670040507863e-06 0.2577968446998 0.0265400412765721 1.28053223080214e-06 0.247578152425488 4.65459582780439e-08
"GTEX.13N2G.0011.R10a.SM.5MR34" 0.624781509597663 0.00651110925289431 1.08791226152055e-05 0.164684959869965 0.101491129729586 0.0104579525796415 0.0920566896987633 5.77014887143571e-06
"GTEX.13NYB.0011.R10a.SM.5KM43" 0.719425807694684 0.00758785894891479 0.000115057744534208 0.00118032100273664 0.0640131792498107 0.000122218796815745 0.20753174084207 2.3815720433469e-05
"GTEX.13NYS.0011.R10a.SM.5MR4S" 0.542921551473942 0.00545728067385417 1.92835691000714e-05 0.0845298311410277 0.0321279996356025 0.00163499801223359 0.333309010621808 4.48724315753176e-08
"GTEX.13NZA.0011.R10b.SM.5KM54" 0.232359179898765 0.00748595602647581 0.00124023998970672 0.179068456163808 0.167185186019725 8.21941901935378e-08 0.412660867094611 3.26127186801671e-08
"GTEX.13O3O.0011.R10a.SM.5LUA9" 0.739741216567485 0.00579940338070958 3.64265905605537e-06 0.000425529719014195 0.0183943062428335 1.11299529955148e-06 0.235634774080519 1.43550834296482e-08
"GTEX.13O3Q.0011.R10b.SM.5KM39" 0.877260594162694 0.00507850698439237 5.00894881690706e-05 0.000198657944229147 0.00692399989785233 0.000295166173342157 0.110184428603105 8.55674621611814e-06
"GTEX.13OVJ.0011.R10b.SM.5L3HT" 0.531091240749407 0.00678316178007273 4.46949594694427e-06 3.76776251157402e-06 0.242502494046119 0.00333261820453784 0.216282188410565 5.95508400976939e-08
"GTEX.13OVL.0011.R10a.SM.5L3GS" 0.712785830219171 0.00512942766373394 3.6261852447699e-06 0.00165039392420687 0.0493482843059613 4.4121692742135e-07 0.231081964809614 3.16751408564572e-08
"GTEX.13OW6.0011.R10a.SM.5L3HE" 0.666590161344649 0.00676770177433841 0.000887603796285792 0.00291434032901455 0.0377810388820582 2.0374569537852e-06 0.285054600625812 2.5157908877513e-06
"GTEX.13OW7.0011.R10a.SM.5L3H3" 0.598848285470871 0.00712858714566875 0.000229122810605864 0.132678223195529 0.0237032296467073 1.45951099323864e-08 0.237412493324042 4.38114662124574e-08
"GTEX.13OW8.0011.R10a.SM.5L3H6" 0.328057321124525 0.00563575501690135 0.0817425821775341 0.139050938999468 0.123960112038744 0.00101230096376132 0.320540980248537 9.43053073262764e-09
"GTEX.13QIC.0011.R10a.SM.5O9C7" 0.363106332258251 0.00562271523824855 0.000552023573567964 0.231339046251593 0.0371236994211856 7.63868302734596e-09 0.362256175075195 5.43275681997402e-10
"GTEX.13QJC.0011.R10a.SM.5SI63" 0.67537357693185 0.00885647257946919 0.057494279876629 1.32418226705726e-07 0.0868938996276585 0.001611557970036 0.169770076769767 3.82636337965973e-09
"GTEX.13RTJ.0011.R10b.SM.5O9CW" 0.192933270428442 0.00584461156576844 0.12460104703626 0.155514599995549 0.0401221951506577 5.19159315736646e-08 0.480984192476015 3.14313761174286e-08
"GTEX.13S7M.0011.R10b.SM.5PNZB" 0.477268281313002 0.00301605660597872 0.00147920582929346 0.118341924522656 0.0370007324496156 7.34632216887229e-07 0.362893064454298 1.92939789439484e-10
"GTEX.13SLW.0011.R10a.SM.5S2UI" 0.484674589768752 0.00443742886891836 0.00775263677028093 0.185302250616064 0.0960006930706862 0.000554503157895244 0.221277888370012 9.37739173737754e-09
"GTEX.13SLX.0011.R10a.SM.5P9HV" 0.265548902333737 0.00690573618797442 0.236367204034079 0.012815938045112 0.0247060578858852 6.49493176181345e-08 0.453656066894034 2.96698602004659e-08
"GTEX.13X6I.0011.R10a.SM.5PNWI" 0.39845517511916 0.00231807061488097 4.91100013697525e-08 0.0961584237140208 0.188533966596069 7.91375010039513e-05 0.314455172341741 5.00312297381015e-09
"GTEX.13X6J.0011.R10b.SM.5PNWA" 0.588049844172916 0.00284717093907599 0.269036579457673 1.81011662628085e-05 1.2942015299719e-05 5.513055026946e-06 0.140024390034681 5.45915906467594e-06
"GTEX.13X6K.0011.R10a.SM.5P9JR" 0.926762343100429 0.00316002725322219 0.000513647952199478 1.20677879416481e-05 0.0177352426822264 0.000437996302658599 0.0513725019562454 6.17296507680047e-06
"GTEX.1445S.0011.R10a.SM.5PNWB" 0.604315880271239 0.00450447794143126 0.00241933398129329 4.25710043589457e-06 0.134238343517179 0.00173255924251092 0.252785132270357 1.5675553766609e-08
"GTEX.145LS.0011.R10a.SM.5PNUQ" 0.883219375123055 0.00459713088681879 4.78995310922469e-07 1.18997490081329e-07 0.0414462527266383 5.87832531509216e-05 0.0706778304490232 2.956851322718e-08
"GTEX.145LU.0011.R10a.SM.5PNWJ" 0.61030111139308 0.00505840931754698 0.195619544751823 7.84343102539472e-06 0.0153004065929205 2.48413471717091e-06 0.173710194816156 5.56273098103683e-09
"GTEX.145MG.0011.R10a.SM.5PNWG" 0.566081691230974 0.00206883652612336 0.0035803542406002 0.00440666150846302 3.13137050503007e-05 1.40187578800472e-06 0.423829233041404 5.07871597075179e-07
"GTEX.145MH.0011.R10b.SM.5PNUK" 0.538049964820602 0.00478174397746107 2.41477057530498e-06 0.0582331972712692 0.00190157338083958 7.47031706216592e-05 0.396956370930919 3.16777120488227e-08
"GTEX.14753.0011.R10b.SM.5S2WE" 0.745956425379928 0.00550511416034735 5.2764046135165e-08 0.000988794755399876 0.0564500520459035 0.00068328037288207 0.190416250256538 3.02649545145198e-08
"GTEX.1477Z.0011.R10b.SM.5S2RF" 0.520925887994873 0.00592868006351236 4.17256042304851e-05 0.0208590889662916 0.142132568317898 0.000317349514655639 0.309778984863709 1.57146748310252e-05
"GTEX.147F4.0011.R10b.SM.5S2WC" 0.55278941888647 0.00568203792730851 0.0729684806402167 6.70889632995909e-06 0.000396500976201554 3.51426980514556e-06 0.368151966589283 1.37181438582472e-06
"GTEX.147GR.0011.R10b.SM.5S2UM" 0.160094941873364 0.00413481113436433 0.115734169835062 0.513162321934276 0.0149245154567669 2.06036304026848e-08 0.191949219148056 1.44808533163692e-11
"GTEX.14ASI.0011.R10b.SM.5S2VZ" 0.643068083870884 0.00722235941191149 0.000202924272450522 0.0211317614963012 4.26991523711359e-07 3.4523771500619e-08 0.328374408411491 1.02166717849374e-09
"GTEX.14BIL.0011.R10a.SM.5SI75" 0.513119853046606 0.00610238919675576 0.00362948794711063 5.83692796530859e-05 0.0876599899681097 0.000130400336562575 0.389283810060802 1.5700164400605e-05
"GTEX.14BIN.0011.R10a.SM.5S2UA" 0.82080068355769 0.00433570605259694 3.10374473682454e-05 0.00583366547401115 2.13016649032968e-07 1.18179486378581e-08 0.168998666463939 1.61697968027859e-08
"GTEX.N7MS.0011.R10A.SM.2HMJK" 0.810986814137614 0.00398074113973196 0.00950594527184615 0.0232618998789557 0.0342364435382842 4.21134931299227e-06 0.118023941827383 2.85687276105517e-09
"GTEX.N7MT.0011.R10A.SM.2I3E1" 0.618318502589001 0.00509684252108191 2.37274652355705e-06 0.00982948742238702 0.0864732745720863 0.000314677087309261 0.279964798181603 4.48800076915503e-08
"GTEX.NL3H.0011.R10A.SM.2I3E9" 0.695249816703283 0.00435098166091937 0.0330152832851872 2.39325124829625e-08 0.000167290183760088 1.33782742753405e-07 0.2672164701214 3.30195374018886e-10
"GTEX.NL4W.0011.R10A.SM.2I3DY" 0.737232614983979 0.0051943080842812 1.01341058600464e-06 4.52169377460678e-07 0.104750945653855 0.0111083341711611 0.141712232033757 9.94930032532047e-08
"GTEX.NPJ7.0011.R10A.SM.2I3E5" 0.564233752854053 0.00590072007675339 0.0142614777932067 4.46334432118821e-06 0.0982057047433866 0.000910915824546413 0.31648094864858 2.01671515314338e-06
"GTEX.NPJ8.0011.R10A.SM.2YUMO" 0.806312107060564 0.00535919548766784 1.46814938770469e-06 8.92961765451231e-08 0.103966681853963 2.65221025248298e-06 0.0843577766731893 2.92687993550452e-08
"GTEX.OXRN.0011.R10A.SM.2I5GC" 0.586907452525504 0.00475514468359507 0.00453989523382766 4.00320681737768e-05 0.0190866281546203 6.93499408945205e-09 0.384666751216897 4.08918238763361e-06
"GTEX.OXRO.0011.R10A.SM.2I5EH" 0.645630682692118 0.00522023136637402 2.41547119191913e-07 0.000174535034875583 0.0769582863297752 0.000126600645118096 0.271889402254538 2.01300824944274e-08
"GTEX.P44H.0011.R10A.SM.2XCEK" 0.444124601966407 0.00393400696537173 2.66643302147071e-06 0.416136919481458 0.0272373694971944 1.59783897311889e-06 0.108562824790259 1.30273147112902e-08
"GTEX.Q2AG.0011.R10A.SM.2HMLA" 0.651496398769985 0.00400393064449982 1.68511673491556e-06 0.000992424449497926 0.0236337592395244 4.05036614888313e-08 0.319871760678721 5.97375379479538e-10
"GTEX.QDT8.0011.R10A.SM.32PKG" 0.516130008518018 0.00329502368964647 0.0228862499233326 2.42568469153251e-06 0.0117069101452033 4.49434519236601e-06 0.445971456511748 3.43118216735501e-06
"GTEX.QMR6.0011.R10A.SM.32PKO" 0.490109215988317 0.00475985469890864 0.130525201554981 9.89183884220908e-05 0.0752648095314197 3.64130657427432e-07 0.299241623070741 1.26365536835802e-08
"GTEX.QVJO.0011.R10A.SM.2S1QJ" 0.202820344703632 0.00499769270644204 0.054435931067855 0.403073813004827 0.114592998043361 0.000473537465953835 0.219605674473887 8.534042271916e-09
"GTEX.QVUS.0011.R10A.SM.3GIK3" 0.453056405162333 0.0064367404242041 0.0458195303906704 9.93560218451253e-06 0.122256311709693 0.00159363275731758 0.37082351579948 3.92815411743691e-06
"GTEX.RVPU.0011.R10A.SM.2XCAH" 0.666524510049402 0.00661647634029611 0.00433591986287799 5.60190435827679e-07 0.0835204989133328 1.89518857011815e-08 0.239002008798548 6.8932218424448e-09
"GTEX.S7SE.0011.R10A.SM.2XCDF" 0.258766367800087 0.00465154273931587 0.379561036724704 6.89253558434563e-06 0.0255569106999558 1.19997079555246e-06 0.331454307766611 1.74176294741567e-06
"GTEX.T5JC.0011.R10A.SM.32PM2" 0.706724728516571 0.00576162382901382 0.00304129246443346 1.35946594658276e-07 0.0694189912160523 0.00264456738596227 0.212406712485713 1.94815565998606e-06
"GTEX.T6MN.0011.R10A.SM.32QP7" 0.84212755927323 0.00520876388128245 0.000523409331531959 0.00305091202520922 6.33953799802791e-05 3.00263093936786e-05 0.148995693584325 2.40215047224762e-07
"GTEX.TSE9.0011.R10A.SM.3DB7O" 0.772752523382906 0.0046856998715408 4.49248697623713e-07 7.63793997331632e-08 0.055418566638363 0.000676168092495666 0.166466123155947 3.93230650744195e-07
"GTEX.WL46.0011.R10A.SM.3MJFQ" 0.20810312726157 0.00421837519092684 0.158890430333428 0.455258982751748 0.00246502656629987 2.58260170811031e-09 0.171064048075547 7.23787894700051e-09
"GTEX.WVLH.0011.R10A.SM.3MJFM" 0.770903807250766 0.00413617511355563 0.0400672681801122 2.33017602875643e-05 1.37693242805296e-05 1.98119827393043e-08 0.184855635307867 2.32511478399809e-08
"GTEX.WWYW.0011.R10A.SM.3NB35" 0.408865550337854 0.00440105999874374 3.43639110297219e-07 0.484330489847643 0.00565647564674389 0.000171152185541719 0.0965749059850792 2.23592841175954e-08
"GTEX.WZTO.0011.R10B.SM.4E3KB" 0.583134417026402 0.00572125273463917 0.0409856392178174 0.000561501188925366 0.00296078924723149 1.3142567779291e-05 0.366623251158343 6.8588631505877e-09
"GTEX.X261.0011.R10B.SM.4E3JT" 0.524147308271006 0.0114649581553663 0.123060429139967 7.02981800357616e-06 0.173907776130808 0.000746129849159316 0.166664896382167 1.47225352227722e-06
"GTEX.X4EP.0011.R10B.SM.4QASJ" 0.842859783217588 0.00529736166800981 6.1069731878719e-06 4.95050784088337e-05 0.0368193602389877 0.0164886906522191 0.0984784204424723 7.71729125975744e-07
"GTEX.X4XX.0011.R10B.SM.46MWO" 0.514765709749125 0.00465716709277183 0.150871603614584 0.000136084523739012 0.0303680597188081 0.000361012419225247 0.298840352389604 1.04921419204457e-08
"GTEX.X585.0011.R10A.SM.46MUY" 0.862328260466895 0.00467905536661652 0.0020018689798164 9.75418222303332e-06 0.0309340791673487 0.00337462241817077 0.0966723583847203 1.03420948471981e-09
"GTEX.XLM4.0011.R10A.SM.4AT5P" 0.53672394207881 0.00677287567779003 0.072719025679747 0.00977306788342831 0.114643051315296 2.34008419882181e-07 0.259367789836421 1.35200882885798e-08
"GTEX.XMD1.0011.R10A.SM.4AT4A" 0.467711421314907 0.00320810809634367 2.9543460166219e-06 0.0275831458840886 0.270438898478759 0.0037308180444074 0.227323800582155 8.53253322739879e-07
"GTEX.Y8DK.0011.R10A.SM.4SOK1" 0.690446306305793 0.00465481239450359 0.00108484458980946 0.000562449816822214 0.0150178398022676 1.77316222164031e-05 0.28821598803403 2.74345573104636e-08
"GTEX.YFC4.0011.R10a.SM.4SOK5" 0.54909484994605 0.00429915296879869 0.00205574928517406 1.74177490942391e-07 0.00831037064106758 1.53362805551789e-09 0.436239691581475 9.86631519575171e-09
"GTEX.YJ89.0011.R10a.SM.4SOK9" 0.127409429077444 0.00441581405864127 1.78583871981915e-07 0.527556291179032 0.00130905024206903 1.2682386619246e-07 0.339309075857258 3.41778169631072e-08
"GTEX.Z93S.0011.R10a.SM.4RGNM" 0.411260005334932 0.00439649972248664 0.000243865176737904 0.271882198087879 0.00564757018362036 5.60505378598146e-05 0.306513807474564 3.48192016604219e-09
"GTEX.ZAB4.0011.R10a.SM.4SOKH" 0.789376985636585 0.00438782158478905 5.44175525218692e-05 3.81439441614167e-05 0.0832548070756537 2.69334752274733e-09 0.122871266138503 1.6555374438549e-05
"GTEX.ZDXO.0011.R10a.SM.4WWD8" 0.646366811684967 0.00428254588518456 0.00203481421518747 0.10232520588948 0.0256693102976445 7.82682394661324e-06 0.219313483678784 1.52480617197295e-09
"GTEX.ZE7O.0011.R10a.SM.57WAZ" 0.545869475826396 0.00342902889942576 2.21828551766872e-07 3.60065491497529e-07 0.0561357043943423 2.75646063564159e-09 0.15381553214111 0.240749674088222
"GTEX.ZF28.0011.R10a.SM.4WWEH" 0.177218113040457 0.00537151242616353 0.338230545935044 0.0837456550006799 0.039595957934734 6.3757320942646e-07 0.355837500235045 7.78546666337912e-08
"GTEX.ZUA1.0011.R10a.SM.51MT6" 0.18393428905587 0.00477585325993534 1.00586064554248e-08 0.446027367566729 0.0567351452278489 2.68765973576442e-08 0.308527291490192 1.64642210391381e-08
"GTEX.ZV68.0011.R10a.SM.51MT7" 0.709978591408902 0.00768881677132672 1.696475845554e-06 0.00030896415778335 0.121873507690674 0.000246338441044254 0.159901937521858 1.4753256523938e-07
"GTEX.ZVT3.0011.R10b.SM.57WB6" 0.649079698845134 0.00579232947534824 0.0299886014219036 0.00013474604885309 0.00826174731164399 1.38793487770381e-05 0.306728996238161 1.31017942263706e-09
"GTEX.ZVZQ.0011.R10b.SM.51MRT" 0.801237041033884 0.0034886692881923 3.65449427037151e-07 0.00780523205713555 0.00369798696263538 3.01426600560356e-05 0.183740556873196 5.67547366520704e-09
"GTEX.ZXG5.0011.R10a.SM.57WDD" 0.723088426654022 0.00357514523821827 6.80164393484054e-09 8.69635842227159e-07 0.00816577398189449 4.52944575550369e-07 0.265169323354974 1.3888286278911e-09
"GTEX.11GSO.0011.R1b.SM.57WD3" 0.337769584921907 0.00415649124314775 1.90273484381948e-07 0.115111729836244 0.15529746159644 0.000963437099301892 0.15080631735992 0.235894787669554
"GTEX.11ONC.0011.R1a.SM.57WD4" 0.48484870282382 0.00828355754018817 0.0769150955033521 0.0962980361755301 0.195224284937054 0.00197297792583217 0.136457143627754 2.01466469549269e-07
"GTEX.11UD1.0011.R1b.SM.5BC7D" 0.465432765265007 0.003744177695888 1.5723493685439e-09 0.0207575319243565 0.163805608660462 9.05945714575704e-05 0.162377185258788 0.183792135051691
"GTEX.11ZTS.0011.R1a.SM.5BC71" 0.104048225590672 0.00217018738797717 1.3928730757673e-07 0.0685572965942081 0.0490000792613552 0.00285829289140213 0.224157698568223 0.549208080418855
"GTEX.11ZVC.0011.R1b.SM.5BC6M" 0.261882319673399 0.0029934974411839 7.67328683780242e-07 0.0533323862427436 0.156032733619145 0.00135283969045336 0.213014901559636 0.311390554444755
"GTEX.1212Z.0011.R1b.SM.5BC72" 0.268362209654031 0.00427233681547742 6.00881108414255e-07 0.14312933190047 0.137866275475723 0.000522584294386457 0.167243979540167 0.278602681438637
"GTEX.12WSB.0011.R1b.SM.5P9EY" 0.17671866118049 0.00265803220133474 8.85258659903534e-07 0.125615500439225 0.171247331369028 0.0013494634894109 0.075322208204285 0.447087917857566
"GTEX.12WSD.0011.R1b.SM.5LZVY" 0.591400549754899 0.00722962610337841 9.83979745361683e-07 0.0368698585476649 0.0758022864334981 1.56474822217787e-05 0.288680942385398 1.05313194106378e-07
"GTEX.12WSE.0011.R1b.SM.5GU4V" 0.144211336188827 0.00683041208207858 9.04487569806307e-05 0.39814483433005 0.0737508760296614 3.17485740963196e-05 0.376934236625804 6.10741250228647e-06
"GTEX.12WSF.0011.R1a.SM.5DUVI" 0.819899493576728 0.00346232447770167 0.00535660768188286 5.05620674766514e-07 0.0525825283487467 0.00125277084654976 0.117445766292814 3.15490213459258e-09
"GTEX.12WSH.0011.R1a.SM.5GU5V" 0.862439649614997 0.00310168775782191 1.3671188324278e-07 1.25054799743827e-05 0.00959999041216527 0.00211526445646787 0.12272768539245 3.0801742400828e-06
"GTEX.12WSM.0011.R1a.SM.5LZW6" 0.730235930271969 0.00694961670381492 0.000635900649919908 0.000101521045525319 0.108917917070042 0.000345831123885887 0.152810985019409 2.29811543340055e-06
"GTEX.12ZZX.0011.R1a.SM.5EQ6B" 0.852339616476503 0.00291092248124437 2.13968497440734e-07 7.95490383433949e-05 0.00628765361865934 0.000519416373722986 0.137862619001435 9.04159464783339e-09
"GTEX.13112.0011.R1b.SM.5HL7K" 0.750066822581278 0.00643019100894322 2.17275175384571e-08 0.000105431657288082 0.0826636092235006 0.000210675782626534 0.160523106778394 1.41240452123874e-07
"GTEX.1313W.0011.R1b.SM.5EQ4A" 0.697535268102025 0.00309253361576087 5.44119549463134e-07 1.81401412646884e-06 0.0562935736316273 0.00132485446736479 0.241751294582156 1.17467390530301e-07
"GTEX.131XH.0011.R1a.SM.5DUWA" 0.55347252754581 0.00602605774833848 1.7051831668341e-07 0.00397259840926715 0.00814880826545369 2.11717488575666e-07 0.428379612824445 1.29708803535969e-08
"GTEX.131YS.0011.R1a.SM.5DUXC" 0.409500863204587 0.00611677788893478 2.42671782952175e-05 0.160385546017663 0.159734406427362 0.0081015206846487 0.256120992350211 1.56262482976492e-05
"GTEX.132Q8.0011.R1a.SM.5EGLK" 0.427977478895983 0.00381146599296033 2.83808236985117e-07 0.047033667080872 0.179601887623598 0.00744508832662122 0.212096339057828 0.1220337892139
"GTEX.1399T.0011.R1b.SM.5DUWN" 0.725157667112167 0.00699600494244878 8.50126907354805e-05 0.00130480146304736 0.147998347582281 0.00233479692559537 0.116104513963079 1.88553206450284e-05
"GTEX.139T8.0011.R1a.SM.5HL75" 0.328551537937875 0.00747835060203106 3.93405671114422e-05 0.000338854273377431 0.241247459453694 0.000502728103385282 0.421840455302238 1.27376028785799e-06
"GTEX.139TT.0011.R1a.SM.5LZVD" 0.398697838941515 0.00682394763426008 0.224763391251806 0.153152288902486 0.102745525110496 4.89600052537928e-06 0.113811989164104 1.22994807504358e-07
"GTEX.13CF2.0011.R1a.SM.5LZY1" 0.628285983694917 0.00719898884452004 6.01360584080089e-07 1.50489191135852e-07 0.186542246062097 0.000730592014942514 0.177241436601948 9.31799854778126e-10
"GTEX.13FHO.0011.R1b.SM.5KLZG" 0.613997219444569 0.004519380479866 2.23272548506655e-07 5.98516625582967e-05 0.157383752701131 0.00222666521587155 0.22181290480885 2.41460581131631e-09
"GTEX.13FHP.0011.R1b.SM.5K7XL" 0.570186220124229 0.00599019524609175 4.44103127696163e-07 0.015958163038443 0.136320384054885 0.00119330809235306 0.136709188323698 0.133642097017173
"GTEX.13FLW.0011.R1b.SM.5LZX2" 0.35914752700919 0.00495550060416285 1.3566705138676e-06 0.285441658635205 0.0234730009213773 1.18820779523696e-07 0.326980834345623 2.9931487942095e-09
"GTEX.13FTY.0011.R1a.SM.5LZXE" 0.45162938001596 0.00704641213226175 9.01051234528071e-08 0.0926312626863386 0.235284846405943 6.24440595312729e-07 0.196797318694649 0.0166100655191289
"GTEX.13FXS.0011.R1a.SM.5K7U6" 0.383835778638028 0.00525641409449625 4.21937548268557e-07 0.428025002432589 0.0342479861202197 0.000660559021746532 0.147973806070281 3.16850914492103e-08
"GTEX.13G51.0011.R1a.SM.5LZYR" 0.843003502720002 0.00553046252261262 1.81300065390873e-05 2.70238651477541e-05 0.0898700814004714 0.00130145967848731 0.0602473755905609 1.96421617882662e-06
"GTEX.13JUV.0011.R1a.SM.5LZY4" 0.566929984395402 0.00563867041702488 0.0325675076328708 0.0823457159938407 0.136608810557313 0.00244989868910814 0.173459322815485 8.94989549883757e-08
"GTEX.13JVG.0011.R1a.SM.5KM32" 0.072312948544646 0.00282800253825503 2.69794423706067e-07 0.147394006023813 0.224832055779537 0.000964555305212254 0.130243395665185 0.421424766348928
"GTEX.13N1W.0011.R1b.SM.5MR4T" 0.579213763511151 0.0055215750367725 1.27816658828511e-08 0.322850888551079 0.0794649551268082 0.00473137428062246 0.00821742022721726 1.04846839549358e-08
"GTEX.13N2G.0011.R1b.SM.5MR3G" 0.596360994143012 0.00439100708075765 7.28816992781481e-07 0.0845643505895506 0.155913359458001 0.00140556418246232 0.157363712758082 2.82971140367891e-07
"GTEX.13NYB.0011.R1b.SM.5KM4F" 0.725351997572853 0.0072238208880995 0.00128392047181104 0.0468330761155842 0.104477436931211 4.95299452746078e-08 0.114829607136074 9.13544216564177e-08
"GTEX.13NYS.0011.R1b.SM.5MR55" 0.271742295894602 0.00355053260578729 2.53368013684132e-08 0.0947810976302843 0.205754325000154 0.0101723136549389 0.130052821541144 0.283946588336288
"GTEX.13NZA.0011.R1b.SM.5LUAF" 3.96920058817333e-05 0.00244384433370265 1.68941462352338e-09 0.207132168286114 0.208506634626257 0.00059233345841324 0.0898158231233189 0.491469502476898
"GTEX.13O3O.0011.R1b.SM.5KM2K" 0.103045721760303 0.00547224518725131 0.250762462393838 0.000356133259044909 0.0420119843488356 0.000111330156433662 0.598240039293395 8.3600898524535e-08
"GTEX.13O3Q.0011.R1b.SM.5KM3L" 0.788086641853783 0.00630910980863298 5.00732348725391e-05 0.00287397352154404 0.0596048356387876 0.000647612247801212 0.142425980031512 1.77366306660322e-06
"GTEX.13OVJ.0011.R1b.SM.5L3I6" 0.606135159062645 0.00525419874524734 6.99388472852442e-05 1.25400018702236e-05 0.220019517815944 0.00493802071515869 0.163570617916673 6.89517708757899e-09
"GTEX.13OVL.0011.R1a.SM.5L3H5" 0.242003405900211 0.00348610177972465 2.6977339286584e-07 0.162209716257881 0.107733467587988 0.000447487178934242 0.0735885096128171 0.410531041909052
"GTEX.13OW5.0011.R1b.SM.5L3GE" 0.0478148617356716 0.00312437068906017 1.12773646130371e-07 0.278764858333529 0.111455378104226 0.00560324059312061 0.0214395436730695 0.531797634097677
"GTEX.13OW6.0011.R1a.SM.5L3HQ" 0.676209133007181 0.00527370935125975 0.000232456079781486 0.052735175423426 0.0913625820534313 0.00013326007681546 0.1740196735341 3.40104740043421e-05
"GTEX.13OW7.0011.R1b.SM.5L3HF" 0.8362182007904 0.00811792365422028 6.48711634840951e-08 7.17712224672808e-07 0.0711093611478806 0.000479205511862442 0.084071348673843 3.17763840611485e-06
"GTEX.13OW8.0011.R1a.SM.5L3HI" 0.298917334648213 0.00533709973555631 3.0763051616096e-07 0.0317324414873088 0.274338840061459 0.0020483338795787 0.2022004699432 0.185425172614167
