"Input_Sample" "astrocytes" "endothelial" "microglia" "neurons" "fetal_quiescent" "fetal_replicating" "oligodendrocytes" "hybrid" "OPC" "P.value" "Pearson" "Correlation" "RMSE"
"619" "GTEX.11H98.0011.R10b.SM.5NQ98" 0.337704652696109 0.0399837084085764 0 0.571408999800099 0.0258281430938842 0 0.0250744960013315 0 0 0 0.779371589001087 0.652210970512399 NA
"620" "GTEX.11WQC.0011.R10a.SM.57WCT" 0.436396944526617 0.0344533827775037 0 0.465421259486563 0.00396634788391661 0 0.0597620653253996 0 0 0 0.783196682560141 0.628919283226967 NA
"621" "GTEX.11WQK.0011.R10a.SM.5BC6R" 0.341020177954469 0.132890001246066 0.0242184413341006 0.420596979517548 0.0214444665379438 0 0.0598299334098721 0 0 0 0.676080222146258 0.743834867297464 NA
"622" "GTEX.11ZUS.0011.R10b.SM.5BC79" 0.0986933286368917 0.34917953161015 0.00766008742179651 0.456509880271319 0.0450728797311197 0 0.0428842923287229 0 0 0 0.614761557178943 0.823394967825465 NA
"623" "GTEX.12126.0011.R10b.SM.5BC6T" 0.343788454324677 0.0312673934019024 0.00287922531893562 0.554106468991711 0.0432786140704308 0 0.0246798438923437 0 0 0 0.754722338059709 0.673785268848258 NA
"624" "GTEX.12WSA.0011.R10b.SM.5P9ET" 0.338480521811114 0.143030674821418 0 0.283566602512022 0.0205915830754844 0 0.214330617779962 0 0 0 0.652048563342844 0.760871000272061 NA
"625" "GTEX.12WSC.0011.R10a.SM.5GU57" 0.0503310154574073 0.0367507116344595 0 0.84118824796359 0.0102177542357727 0 0.0615122707087705 0 0 0 0.537931591860862 0.844053629318477 NA
"626" "GTEX.12WSD.0011.R10b.SM.5GU79" 0.323692945526712 0.0431545824269108 0.00537347813414275 0.311937385291448 0.030376519928177 0 0.28546508869261 0 0 0 0.661543630879281 0.757516662039142 NA
"627" "GTEX.12WSE.0011.R10b.SM.5P9JV" 0.0597805409538832 0.025875141763556 0 0.87446497795429 0.00992618218707172 0 0.0259370321862573 0 0.00401612495494196 0 0.570301244909534 0.824310430442082 NA
"628" "GTEX.12WSF.0011.R10a.SM.5LZVH" 0.11320142637668 0.0340529310382933 0 0.765023654708019 0.023030041236472 0 0.0602331541354707 0 0.00445879250506447 0 0.679029453929822 0.762028914366293 NA
"629" "GTEX.12WSH.0011.R10a.SM.5LZUS" 0.17407707263027 0.0445806884363551 0 0.703218446085885 0.0213245193405928 0 0.0567992735068972 0 0 0.01 0.519264134627016 0.854450103795868 NA
"630" "GTEX.12WSM.0011.R10a.SM.5DUWV" 0.281378734185712 0.0261172930282631 0 0.635920576523685 0.0143480436297912 0 0.0422353526325483 0 0 0 0.776451376025741 0.667685601338423 NA
"631" "GTEX.12ZZW.0011.R10b.SM.5HL9X" 0.475023609061943 0.0682319251925124 0.00134259038976932 0.370142875496216 0.0197831367258151 0 0.0654758631337445 0 0 0 0.693231653302734 0.725015045889945 NA
"632" "GTEX.12ZZX.0011.R10b.SM.5DUWK" 0.136213480929908 0.0166362860509013 0 0.807500330887907 0.0101935226702246 0 0.0294563794610594 0 0 0 0.589431452569973 0.812228343358417 NA
"633" "GTEX.12ZZY.0011.R10b.SM.5HL7W" 0.208761386228762 0.031890002174743 0 0.656463282580967 0.0317602785796749 0 0.0682078027992137 0 0.00291724763663929 0 0.674603534370236 0.75834870994555 NA
"634" "GTEX.12ZZZ.0011.R10a.SM.5P9HC" 0.167170771901113 0.0587213688006889 0 0.701351414446463 0.0258024296876534 0 0.042139686171068 0 0.00481432899301423 0 0.60383408554943 0.80685297185594 NA
"635" "GTEX.1313W.0011.R10b.SM.5DUXA" 0.040047894002773 0.0257117496382939 6e-04 0.879253016667089 0.0102603205983451 0 0.0228495896827788 0 0.0213015268155309 0 0.568518625671787 0.825758962951905 NA
"636" "GTEX.131XH.0011.R10a.SM.5EGLJ" 0.181565341999168 0.0458088299123614 0 0.70155303882459 0.0222221579046882 0 0.048850631359192 0 0 0 0.671863494940924 0.762921766899029 NA
"637" "GTEX.131XW.0011.R10a.SM.5DUVA" 0.464370595165845 0.106348332365406 0 0.338399934801625 0.0205455509134522 0 0.0517796377845392 0 0.0185559489691324 0 0.743406530083717 0.671438270065456 NA
"638" "GTEX.131YS.0011.R10b.SM.5EQ5N" 0.0966463033275563 0.0485663634904294 0.00405533645279082 0.763792562807023 0.0199685832969867 0 0.0669708506252139 0 0 0 0.568293655915879 0.828462285275842 NA
"639" "GTEX.132Q8.0011.R10b.SM.5DUWZ" 0.207428197994014 0.064866681878564 0.00379096072511311 0.625683346568641 0.0311147510833717 0 0.0671160617502956 0 0 0 0.675813550108855 0.760763964891195 NA
"640" "GTEX.139TS.0011.R10a.SM.5K7TU" 0.486018146352457 0.0471159590486015 0 0.36451249520958 0.0227610145005325 0 0.0795923848888291 0 0 0 0.539941592485971 0.872413226846263 NA
"641" "GTEX.13CZV.0011.R10b.SM.5LZYD" 0.168970840628446 0.061253632374351 0 0.609749579394361 0.0131853958002398 0 0.146840551802602 0 0 0 0.55605969388149 0.832293883703687 NA
"642" "GTEX.13FHO.0011.R10b.SM.5J2MM" 0.321056732445161 0.0599726667364227 0.00675191871929622 0.55568733282346 0.0161245773816612 0 0.0404067718939998 0 0 0 0.685928046340701 0.735832763244005 NA
"643" "GTEX.13FLV.0011.R10b.SM.5LZZ2" 0.345133880774309 0.0887988869038689 0 0.435414711155447 0.0216391882463883 0 0.0964978302130618 0 0.0125155027069248 0 0.578633117793054 0.816331036749849 NA
"644" "GTEX.13FLW.0011.R10b.SM.5LZZF" 0.0715119003056647 0.0450975539557244 0 0.590926453684807 0.0298746108500301 0 0.262589481203773 0 0 0 0.613224802558974 0.789576763016505 NA
"645" "GTEX.13FTZ.0011.R10b.SM.5KLZS" 0.329955657189915 0.064672225620004 0 0.497828991684147 0.0178080594794961 0 0.0897350660264382 0 0 0 0.641318858598811 0.769539480778785 NA
"646" "GTEX.13FXS.0011.R10a.SM.5J2MA" 0.247142180910636 0.0320126787365182 0 0.671734889513338 0.0106112269537343 0 0.0384990238857736 0 0 0 0.592733253827332 0.807005702232662 NA
"647" "GTEX.13G51.0011.R10b.SM.5LZYF" 0.203690670211804 0.0689287931655583 0 0.572009579112927 0.0227322814102692 0 0.132638676099442 0 0 0.01 0.469559296374466 0.882937339326184 NA
"648" "GTEX.13IVO.0011.R10a.SM.5LZY3" 0.248931957177716 0.111794838142595 0.00125632200162906 0.492252814640959 0.00792930884381973 0 0.102210479711203 0 0.0356242794820777 0.01 0.427755940537581 0.906806145555113 NA
"649" "GTEX.13JUV.0011.R10b.SM.5LZXR" 0.515983452903021 0.0605888987928067 0.00100148560043299 0.359329433556216 0.0132089592959522 0 0.0498877698515706 0 0 0 0.828060319575551 0.566061517909295 NA
"650" "GTEX.13JVG.0011.R10b.SM.5KM2P" 0.28354581786026 0.142208720765013 0 0.356830567670773 0 0 0.175568024924397 0 0.0418468687795571 0.01 0.444389564141644 0.906784322658164 NA
"651" "GTEX.13N1W.0011.R10b.SM.5MR4H" 0.137285342588767 0.0464181726853944 0 0.690745946706261 0.00993533881138692 0 0.115615199208191 0 0 0.01 0.455287576747185 0.889790678534179 NA
"652" "GTEX.13N2G.0011.R10a.SM.5MR34" 0.280397841488147 0.147001822142823 0.0825671829487228 0.318906704165737 0.0804539155127358 0 0.0281127486771116 0 0.0625597850647225 0.01 0.425475405085942 0.906300598215116 NA
"653" "GTEX.13NYB.0011.R10a.SM.5KM43" 0.184553699815381 0.0472481684133543 0.00262205862805618 0.702314814583542 0.0250875983777001 0 0.0381736601819665 0 0 0 0.668911546801316 0.764677909225299 NA
"654" "GTEX.13NYS.0011.R10a.SM.5MR4S" 0.166724312341963 0.0581648337971113 0.00326761390502885 0.723931123954844 0.00871335297062621 0 0.0361465056371882 0 0.00305225739323831 0 0.573930361340361 0.823334422713353 NA
"655" "GTEX.13NZA.0011.R10b.SM.5KM54" 0.291418133622196 0.123304703435881 0 0.516018240164545 0.01727114976227 0 0.0519877730151077 0 0 0 0.600237612051009 0.801970511343016 NA
"656" "GTEX.13O3O.0011.R10a.SM.5LUA9" 0.160971244199705 0.0379332634641058 0 0.684994448445249 0.0366867227178149 0 0.0583744739097203 0 0.0210398472634053 0.01 0.451973687897946 0.891164845491327 NA
"657" "GTEX.13O3Q.0011.R10b.SM.5KM39" 0.118657170456631 0.0372430526278572 0 0.800579044071655 0.017972290417033 0 0.0247339340239554 0 8e-04 0 0.585148326824973 0.816495787074602 NA
"658" "GTEX.13OVJ.0011.R10b.SM.5L3HT" 0.536575071286071 0.130605000627138 0.00965234277219422 0.277892269831186 0.0144753140605025 0 0.0308000014229085 0 0 0 0.772246306752067 0.640625872467731 NA
"659" "GTEX.13OVL.0011.R10a.SM.5L3GS" 0.247262662233318 0.037822457742387 0 0.571986430731652 0.0261043960992932 0 0.11682405319335 0 0 0 0.555092789269148 0.831791420184993 NA
"660" "GTEX.13OW6.0011.R10a.SM.5L3HE" 0.32496438952701 0.0616337778870832 0 0.567084413951898 0.00614026647653187 0 0.0401771521574767 0 0 0 0.718453115119464 0.708414306349005 NA
"661" "GTEX.13OW7.0011.R10a.SM.5L3H3" 0.145874988810076 0.0533561665600817 0 0.758641237424563 0.00982401961569969 0 0.0323035875895799 0 0 0 0.544657806503095 0.840212922912709 NA
"662" "GTEX.13OW8.0011.R10a.SM.5L3H6" 0.420693181604749 0.0627615013568522 0 0.466979389320435 0.00413546936021208 0 0.0454304583577522 0 0 0 0.72804970124929 0.68838644056096 NA
"663" "GTEX.13QIC.0011.R10a.SM.5O9C7" 0.141067669968527 0.0606994605784234 0.00206478631285029 0.717735313703963 0.0215502634496543 0 0.0490525822196798 0 0.00782992376690201 0 0.605420686262162 0.807657393140226 NA
"664" "GTEX.13QJC.0011.R10a.SM.5SI63" 0.285943111286015 0.0751093859709013 0.0118312063650921 0.509931995226911 0.0199519909997133 0 0.0863521845620283 0 0.010880125589339 0 0.649883246331008 0.768056427047471 NA
"665" "GTEX.13RTJ.0011.R10b.SM.5O9CW" 0.112222841883298 0.0366147796940634 0 0.757612921718215 0.0118654093931042 0 0.0765715461158135 0 0.0051125011955062 0 0.58772917145268 0.816159001182343 NA
"666" "GTEX.13S7M.0011.R10b.SM.5PNZB" 0.196199794760719 0.0605519777235862 0 0.61679361819216 0.0170199497672109 0 0.109434659556324 0 0 0.01 0.495513104743283 0.867828562688993 NA
"667" "GTEX.13SLW.0011.R10a.SM.5S2UI" 0.446731691890551 0.0728962603530415 0.00776473157209978 0.441888320856629 0.0031550880231667 0 0.027563907304512 0 0 0 0.637928865187538 0.774636045200233 NA
"668" "GTEX.13SLX.0011.R10a.SM.5P9HV" 0.0620173621535888 0.0464374160500394 0.00531357692384557 0.839868697910302 0.00920320451762141 0 0.0271376539519793 0 0.0100220884926238 0 0.568542183673842 0.827071226709265 NA
"669" "GTEX.13X6I.0011.R10a.SM.5PNWI" 0.24325367697453 0.0883865039262759 0.00916671988821013 0.549444208419793 0.0255479395458345 0 0.084200951245357 0 0 0 0.668234854627712 0.761847671108752 NA
"670" "GTEX.13X6J.0011.R10b.SM.5PNWA" 0.115544324579277 0.0281763463673656 0 0.780575863132659 0.0271370895929229 0 0.044066162563525 0 0.00450021376425095 0 0.553221145314161 0.835745193833807 NA
"671" "GTEX.13X6K.0011.R10a.SM.5P9JR" 0.196731588679741 0.0702677668482189 0 0.596552429481413 0.0184745523273999 0 0.117973662663227 0 0 0 0.660552494831107 0.768473639912297 NA
"672" "GTEX.1445S.0011.R10a.SM.5PNWB" 0.550939041625091 0.148229481609772 0 0.203673983351849 0.00965877122489078 0 0.0842783142073691 0 0.00322040798102807 0 0.835379889568752 0.556437129259454 NA
"673" "GTEX.145LS.0011.R10a.SM.5PNUQ" 0.140783982325041 0.0710123254875538 0.00137983480752183 0.69811382369056 0.0212390363150754 0 0.0420756566153998 0 0.025395340758848 0 0.626609007764869 0.797435751967486 NA
"674" "GTEX.145LU.0011.R10a.SM.5PNWJ" 0.396936972854131 0.0629080284967974 0 0.417299025015299 0.0204070923587606 0 0.102448881275011 0 0 0 0.61503505324565 0.791251609931029 NA
"675" "GTEX.145MG.0011.R10a.SM.5PNWG" 0.190613719440676 0.0236907579821859 0 0.710544941770551 0.0254688991547576 0 0.0496816816518294 0 0 0 0.611374641933284 0.798674248803098 NA
"676" "GTEX.145MH.0011.R10b.SM.5PNUK" 0.0694734243171097 0.0364146200163533 0 0.812215475260499 0.011013408369018 0 0.0708830720370205 0 0 0 0.547757016049281 0.83868694434457 NA
"677" "GTEX.14753.0011.R10b.SM.5S2WE" 0.520299899759075 0.0793522419529385 0 0.316976976183949 0.0216815700590588 0 0.0594188996252156 0 0.00227041241976371 0 0.793802685102258 0.612552091224073 NA
"678" "GTEX.1477Z.0011.R10b.SM.5S2RF" 0.512986616504988 0.0620757810595042 0 0.352427481014486 0.00907385417041609 0 0.0634362672506056 0 0 0 0.784100707933096 0.624839688103731 NA
"679" "GTEX.147F4.0011.R10b.SM.5S2WC" 0.391529851894963 0.0436973733730839 0 0.466484953874031 0.030062114540543 0 0.0682257063173782 0 0 0 0.59124177266741 0.809332127767799 NA
"680" "GTEX.147GR.0011.R10b.SM.5S2UM" 0.228916431020708 0.0406222839807473 0.00525396794650023 0.659363890904606 0.0241701533523587 0 0.0416732727950794 0 0 0 0.57142663917774 0.822187278955335 NA
"681" "GTEX.14ASI.0011.R10b.SM.5S2VZ" 0.189467902734202 0.0269522241889647 0 0.750010393879106 0.00685719956729098 0 0.0267122796304361 0 0 0 0.616247681464255 0.794046510129149 NA
"682" "GTEX.14BIL.0011.R10a.SM.5SI75" 0.268354981444663 0.0807927306379571 0 0.563566164011793 0.0198610349878918 0 0.0674250889176956 0 0 0 0.760626727124213 0.690123754555422 NA
"683" "GTEX.14BIN.0011.R10a.SM.5S2UA" 0.113027542952874 0.0237908531348084 0 0.816013136413751 0.0145894153154041 0 0.0313706139124482 0 0.00120843827071447 0 0.55487461419177 0.833763123796844 NA
"684" "GTEX.N7MS.0011.R10A.SM.2HMJK" 0.0899093528493383 0.0556014780885183 0 0.780200898231589 0.0120387088880313 0 0.0388714346385638 0 0.0233781273039588 0 0.583131173196601 0.820684807622036 NA
"685" "GTEX.N7MT.0011.R10A.SM.2I3E1" 0.127766714035159 0.090423664998637 0.0194312745314684 0.601875450983058 0.0393736327975465 0 0.121129262654131 0 0 0.01 0.458653681634639 0.887698604126708 NA
"686" "GTEX.NL3H.0011.R10A.SM.2I3E9" 0.0453184905259879 0.0299710978397164 0 0.868780249139566 0.00728789146723143 0 0.03100042111163 0 0.0176418499158679 0 0.614205616230279 0.798488154548918 NA
"687" "GTEX.NL4W.0011.R10A.SM.2I3DY" 0.36962961072163 0.0946556989441641 0.0743882898870969 0.343876429093934 0.0674619660730289 0 0.0499880052801455 0 0 0 0.69249788991821 0.728671067899981 NA
"688" "GTEX.NPJ7.0011.R10A.SM.2I3E5" 0.245884285591796 0.0861513873595744 0 0.593468208398205 0.0370389458504822 0 0.0374571727999424 0 0 0 0.693776602274722 0.744071859919006 NA
"689" "GTEX.NPJ8.0011.R10A.SM.2YUMO" 0.165628984932761 0.0855455863668751 0 0.649381779296708 0.0254516561529988 0 0.0688270753967574 0 0.00516491785390024 0 0.57458180405488 0.825560890019248 NA
"690" "GTEX.OXRN.0011.R10A.SM.2I5GC" 0.33980122812177 0.0445261751216143 0 0.521813994372073 0.0258558965806382 0 0.0680027058039049 0 0 0 0.743802008995369 0.684991241439264 NA
"691" "GTEX.OXRO.0011.R10A.SM.2I5EH" 0.430582879628892 0.0708423729071029 0 0.427223413548369 0.022437933937634 0 0.0489133999780017 0 0 0 0.758316693551388 0.657316556328743 NA
"692" "GTEX.P44H.0011.R10A.SM.2XCEK" 0.334772815965433 0.0887778848137913 0.00548071814272527 0.444841952391315 0.0384769137335223 0 0.0876497149532135 0 0 0 0.614733487020275 0.789796553525435 NA
"693" "GTEX.Q2AG.0011.R10A.SM.2HMLA" 0.154491504161437 0.0390825613921752 0 0.738334382547324 0.0132230115631676 0 0.054868540335896 0 0 0 0.587478642763208 0.815156673008621 NA
"694" "GTEX.QDT8.0011.R10A.SM.32PKG" 0.264120514207 0.051722244671613 0 0.541990708576568 0.0199441324497221 0 0.122222400095097 0 0 0 0.723510969085542 0.713477080068244 NA
"695" "GTEX.QMR6.0011.R10A.SM.32PKO" 0.301133407659256 0.0730512982413983 0.00728296853204302 0.550592902449224 0.0294996560862056 0 0.0384397670318735 0 0 0 0.789030715189415 0.658664334412927 NA
"696" "GTEX.QVJO.0011.R10A.SM.2S1QJ" 0.131384215176058 0.0547182182311909 0 0.652985237290121 0.0251503225961725 0 0.11749961393209 0 0.0182623927743679 0 0.576074531422556 0.823646235383719 NA
"697" "GTEX.QVUS.0011.R10A.SM.3GIK3" 0.315958871617766 0.0865680699243793 0.00800198976423011 0.49471453385569 0.0244720650927913 0 0.0702844697451433 0 0 0 0.820118061157097 0.627895451456722 NA
"698" "GTEX.RVPU.0011.R10A.SM.2XCAH" 0.224687053926672 0.0579424983701815 0 0.496218748404504 0.0187090541240087 0 0.202442645174634 0 0 0 0.578751800503875 0.815849618335028 NA
"699" "GTEX.S7SE.0011.R10A.SM.2XCDF" 0.135068272250402 0.0431977592857436 0 0.683970060351771 0.0188712749016894 0 0.118892633210394 0 0 0 0.603733666307825 0.805630074303919 NA
"700" "GTEX.T5JC.0011.R10A.SM.32PM2" 0.131176658947772 0.0551444900568838 0.0158980326572628 0.724255231700038 0.0241429730582651 0 0.0493826135797784 0 0 0 0.590141451842824 0.817076831586463 NA
"701" "GTEX.T6MN.0011.R10A.SM.32QP7" 0.050561603526243 0.0371179978069239 0 0.866402128239327 0.0074816018359638 0 0.0384366685915421 0 0 0 0.594201889478784 0.810471609897743 NA
"702" "GTEX.TSE9.0011.R10A.SM.3DB7O" 0.332538247816524 0.068909886425449 0 0.568048068008608 0.0110968938417361 0 0.0194069039076836 0 0 0 0.775260469838273 0.657737128909313 NA
"703" "GTEX.WL46.0011.R10A.SM.3MJFQ" 0.0193312561726715 0.0475659860952574 0 0.874357693056848 0.00831571054060979 0 0.0434102972639812 0 0.00701905687063245 0 0.560376455633001 0.830908016135855 NA
"704" "GTEX.WVLH.0011.R10A.SM.3MJFM" 0.0743434661135572 0.0422944857014088 0 0.765562770014811 0.0153841488012744 0 0.102415129368949 0 0 0 0.551219681341812 0.836866532551459 NA
"705" "GTEX.WWYW.0011.R10A.SM.3NB35" 0.135695938029916 0.037895143832511 0.0387485903277516 0.569488091153313 0.050941579477874 0 0.163964520862887 0 0.00326613631574774 0 0.564399829753501 0.828638310119063 NA
"706" "GTEX.WZTO.0011.R10B.SM.4E3KB" 0.0986970535289434 0.0341531950491321 0 0.797032969253937 0.014132151089668 0 0.0538680104934875 0 0.00211662058483225 0 0.567238824414494 0.827659852918326 NA
"707" "GTEX.X261.0011.R10B.SM.4E3JT" 0.287043995746789 0.120937015450773 0 0.431265218849737 0.0223636562133866 0 0.0852047693306974 0 0.0531853444086182 0.01 0.48494438813394 0.875271709830562 NA
"708" "GTEX.X4EP.0011.R10B.SM.4QASJ" 0.163067592459881 0.164965155824571 0.0285469529652446 0.558312892781109 0.044825426634752 0 0.0212268861315577 0 0.0190550932028851 0 0.56291325338532 0.838376905616191 NA
"709" "GTEX.X4XX.0011.R10B.SM.46MWO" 0.142216036594314 0.0332138998959483 0 0.736711050449453 0.0139956568773045 0 0.0645570707369279 0 0.00930628544605301 0 0.60734224743959 0.804164287519264 NA
"710" "GTEX.X585.0011.R10A.SM.46MUY" 0.0358691409244673 0.0475247882634658 0.0435186975440547 0.808848437435305 0.00121274300116348 0 0.0630261928315435 0 0 0 0.57309790409972 0.826324912502557 NA
"711" "GTEX.XLM4.0011.R10A.SM.4AT5P" 0.233423510411402 0.0839041236390885 0 0.555208015842713 0.0354351566660689 0 0.0920291934407276 0 0 0 0.660250916098811 0.767733375885821 NA
"712" "GTEX.XMD1.0011.R10A.SM.4AT4A" 0.145608976866802 0.122256918217602 0.00837676619722862 0.287475079447533 0.0401989856626871 0 0.333818142603651 0 0.0622651310044952 0 0.538479234333742 0.858254089344113 NA
"713" "GTEX.Y8DK.0011.R10A.SM.4SOK1" 0.125883443082585 0.0378457748681656 0 0.761661686374699 0.0122909472532571 0 0.0623181484212932 0 0 0 0.577984217995775 0.821387130519959 NA
"714" "GTEX.YFC4.0011.R10a.SM.4SOK5" 0.147793614003785 0.0515314277698517 0 0.659405163384831 0.0242404811322152 0 0.117029313709317 0 0 0.01 0.500159222429507 0.865280567263426 NA
"715" "GTEX.YJ89.0011.R10a.SM.4SOK9" 0.182207770342606 0.0235267147725617 0 0.731280586263205 0.0185425794841427 0 0.0443424640865637 0 1e-04 0.01 0.519447503682702 0.853827356336886 NA
"716" "GTEX.Z93S.0011.R10a.SM.4RGNM" 0.142706129429596 0.0376861696775426 0 0.708577121605202 0.0533754812691401 0 0.0392430371942125 0 0.0184120608243069 0 0.629185776761086 0.794287634679219 NA
"717" "GTEX.ZAB4.0011.R10a.SM.4SOKH" 0.326658139409334 0.0686134701047637 0 0.500740375996503 0.0206847207031031 0 0.0833032937862966 0 0 0 0.574338411638933 0.818783196349858 NA
"718" "GTEX.ZDXO.0011.R10a.SM.4WWD8" 0.192778126372196 0.0455665889313768 0 0.513357592675861 0.0344123909438852 0 0.205008552532021 0 0.0088767485446594 0 0.546943971479948 0.83717863537532 NA
"719" "GTEX.ZE7O.0011.R10a.SM.57WAZ" 0.0947820232721336 0.0694065034873091 0 0.261702962530695 0.0461646893702204 0 0.424952165759023 0 0.102991655580619 0 0.586321391410773 0.850676596051299 NA
"720" "GTEX.ZF28.0011.R10a.SM.4WWEH" 0.244968470019459 0.0376815873688835 0 0.678992849413553 0.00426161623644195 0 0.034095476961662 0 0 0 0.665533727089419 0.757739861320279 NA
"721" "GTEX.ZUA1.0011.R10a.SM.51MT6" 0.271244401471732 0.07063927790449 0.00287811971409641 0.571132023788826 0.0249842650253046 0 0.0591219120955514 0 0 0 0.736842300244957 0.707254214539319 NA
"722" "GTEX.ZV68.0011.R10a.SM.51MT7" 0.495114296741644 0.124614499906201 0 0.304171537533859 0.00940188666580006 0 0.0666977791524962 0 0 0 0.755992780816715 0.658127751632715 NA
"723" "GTEX.ZVT3.0011.R10b.SM.57WB6" 0.251744528911692 0.0641435043041465 2e-04 0.621243936425177 0.015340292512401 0 0.0437478701536545 0 0.00359392106467601 0 0.635215834532633 0.780287509095181 NA
"724" "GTEX.ZVZQ.0011.R10b.SM.51MRT" 0.182823490586107 0.0515641210046452 0 0.612221298907529 0.0306571329133447 0 0.122733956588375 0 0 0.01 0.491589655273352 0.870052643268224 NA
"725" "GTEX.ZXG5.0011.R10a.SM.57WDD" 0.359496656484839 0.0599941451714197 0 0.458197094970525 0.0188010542674265 0 0.103511049105789 0 0 0.01 0.432491617109864 0.921670354717083 NA
"726" "GTEX.11GSO.0011.R1b.SM.57WD3" 0.248805897227439 0.12665861105029 0 0.171028458554784 0.0272074435065145 0 0.333409707538956 0 0.0928898821220166 0 0.57092050160743 0.843726788427759 NA
"727" "GTEX.11ONC.0011.R1a.SM.57WD4" 0.192106453519911 0.148828742952003 0.00936130381100845 0.367980772007885 0.0401969901532673 0 0.215736630750079 0 0.0257891068058467 0.01 0.495190080357208 0.870364654384544 NA
"728" "GTEX.11UD1.0011.R1b.SM.5BC7D" 0.197438432852292 0.155443650243902 0 0.182462258209894 0.0418290123403598 0 0.35453473952577 0 0.0682919068277823 0 0.52694882687732 0.881793940576341 NA
"729" "GTEX.11ZTS.0011.R1a.SM.5BC71" 0.170313199138748 0.147016747713016 0.0240651874424899 0.101257023937263 0.0306425681813527 0 0.366337225001677 0 0.160368048585453 0.01 0.51801458491705 0.894347145839764 NA
"730" "GTEX.11ZVC.0011.R1b.SM.5BC6M" 0.343685897751819 0.113391565205693 0 0.0819645117541182 0.0191779539900064 0 0.392222210019357 0 0.0495578612790058 0 0.655899596983828 0.802602739238085 NA
"731" "GTEX.1212Z.0011.R1b.SM.5BC72" 0.237224002326914 0.207382595194607 0 0.105219381007881 0.0199282478630504 0 0.331486188896933 0 0.0987595847106142 0 0.573869361174547 0.840092498677255 NA
"732" "GTEX.12WSB.0011.R1b.SM.5P9EY" 0.0521447657027533 0.144203195304689 0 0.124574274368968 0.0189568630167114 0 0.612946013501491 0 0.0471748881053873 0 0.625095655156883 0.958220386520255 NA
"733" "GTEX.12WSD.0011.R1b.SM.5LZVY" 0.133215599189596 0.0714633675416764 0 0.511573723395083 0.0186679749329865 0 0.258769016225988 0 0.00631031871467014 0 0.524935203971816 0.853801730788244 NA
"734" "GTEX.12WSE.0011.R1b.SM.5GU4V" 0.127801022125417 0.0507451753122982 0 0.612566791413724 0.0480040187263408 0 0.135378701888916 0 0.0255042905333041 0.01 0.404794853931884 0.915650589200217 NA
"735" "GTEX.12WSF.0011.R1a.SM.5DUVI" 0.0722510957880127 0.0666414374692162 0 0.510749637230718 0.0441598040456742 0 0.306198025466379 0 0 0 0.61251179837497 0.791141874071117 NA
"736" "GTEX.12WSH.0011.R1a.SM.5GU5V" 0.115442039315433 0.0547710018534908 0.0171027856896189 0.361065950137321 0.088206430442102 0 0.362625181656687 0 8e-04 0 0.596282326589996 0.815877967980008 NA
"737" "GTEX.12WSM.0011.R1a.SM.5LZW6" 0.104082204077269 0.0848546387563592 0 0.480955875478793 0.0448606947264108 0 0.285246586961168 0 0 0 0.613391831325002 0.789756557373956 NA
"738" "GTEX.12ZZX.0011.R1a.SM.5EQ6B" 0.301688226616207 0.0521231542379566 0 0.273546952693133 0.0839772934520341 0 0.28866437300067 0 0 0 0.589390064100818 0.821454424435134 NA
"739" "GTEX.13112.0011.R1b.SM.5HL7K" 0.109070010271229 0.0676384501163461 0 0.481540003079965 0.0378164377188743 0 0.248205968306838 0 0.0557291305067471 0.01 0.494507059713534 0.87173298498623 NA
"740" "GTEX.1313W.0011.R1b.SM.5EQ4A" 0.0821950067418196 0.0641538221040442 0 0.469063172045038 0.0700503460138232 0 0.291897658278875 0 0.0226399948163998 0 0.583415372862532 0.812963159950098 NA
"741" "GTEX.131XH.0011.R1a.SM.5DUWA" 0.194957937283859 0.0353171546265186 0 0.61175166023597 0.0229197958247686 0 0.0887367514093059 0 0.0463167006195777 0 0.63310651516235 0.787922383639871 NA
"742" "GTEX.131YS.0011.R1a.SM.5DUXC" 0.276160941161915 0.135455103355737 0.074848324795214 0.260119354066222 0.0347717989887222 0 0.218644477632189 0 0 0 0.559145288297826 0.831827579358122 NA
"743" "GTEX.132Q8.0011.R1a.SM.5EGLK" 0.197902259084804 0.180904054384087 0.0353680226477553 0.212142867293474 0.0499202777553732 0 0.264409742853757 0 0.0593527759807481 0 0.525871864919396 0.855861960239685 NA
"744" "GTEX.1399T.0011.R1b.SM.5DUWN" 0.175305147196523 0.129193647584106 0 0.400141326015351 0.0524136606366226 0 0.242946218567398 0 0 0.01 0.510896544381768 0.862215212623944 NA
"745" "GTEX.139T8.0011.R1a.SM.5HL75" 0.0835393056960857 0.175582670060883 0 0.441237024257837 0.0547128968441819 0 0.0924959267145701 0 0.152432176426443 0.01 0.338562040663889 0.940625027229471 NA
"746" "GTEX.139TT.0011.R1a.SM.5LZVD" 0.0953819351306259 0.048118953184245 0 0.612671261408401 0.0328884204209318 0 0.174160009601347 0 0.0367794202544483 0.01 0.464966131465447 0.88486178883373 NA
"747" "GTEX.13CF2.0011.R1a.SM.5LZY1" 0.111791991405429 0.112081226202284 0 0.286927242810661 0.0505530724527958 0 0.310247786056371 0 0.12839868107246 0.01 0.490312908632999 0.886564545966076 NA
